id,name,long_name,nationality,age,overall,potential,growth,club,contract,contract_type,contract_start_year,contract_end_year,positions,primary_position,preferred_foot,best_position,height_cm,weight_kg,value_eur,wage_eur,release_clause_eur,weak_foot,skill_moves,international_reputation,hits,joined_date,value_per_overall
185020,José Callejón,José María Callejón Bueno,Spain,33,84,84,0,Fiorentina,2020 ~ 2022,active,2020,2022,"RM, RW",RM,Right,RM,178,73,26500000,85000,32300000,3,3,3,97.0,2020-10-05,315476.19
197965,Pizzi,Luis Miguel Afonso Fernandes,Portugal,30,84,84,0,SL Benfica,2013 ~ 2023,active,2013,2023,"RM, CM",RM,Right,RM,177,72,40500000,25000,59000000,4,3,3,85.0,2013-07-30,482142.86
197781,Isco,Francisco Román Alarcón Suárez,Spain,28,84,84,0,Real Madrid,2013 ~ 2022,active,2013,2022,"CAM, CM, LW",CAM,Right,CAM,176,79,42500000,210000,64600000,3,4,3,169.0,2013-07-03,505952.38
197445,D. Alaba,David Alaba,Austria,28,84,84,0,FC Bayern München,2010 ~ 2021,active,2010,2021,"CB, LB",CB,Left,CB,180,78,36500000,105000,45400000,4,3,4,256.0,2010-02-10,434523.81
193474,I. Gueye,Idrissa Gueye,Senegal,30,84,84,0,Paris Saint-Germain,2019 ~ 2023,active,2019,2023,"CDM, CM",CDM,Right,CDM,174,66,35500000,105000,47200000,3,3,2,132.0,2019-07-30,422619.05
193165,J. Corona,Jesús Corona,Mexico,27,84,84,0,FC Porto,2015 ~ 2022,active,2015,2022,"RM, RB",RM,Right,RM,173,62,45000000,25000,65000000,5,4,3,239.0,2015-08-31,535714.29
192629,Iago Aspas,Iago Aspas Juncal,Spain,32,84,84,0,RC Celta,2015 ~ 2023,active,2015,2023,"ST, RW",ST,Left,ST,176,67,34000000,46000,52500000,4,3,2,65.0,2015-07-01,404761.9
190483,Douglas Costa,Douglas Costa de Souza,Brazil,29,84,84,0,FC Bayern München,2018 ~ 2022,active,2018,2022,"LM, RW, LW",LM,Left,LM,172,70,41500000,110000,50300000,3,5,3,166.0,2018-07-01,494047.62
198176,S. de Vrij,Stefan de Vrij,Netherlands,28,84,85,1,Inter,2018 ~ 2023,active,2018,2023,CB,CB,Right,CB,189,78,40000000,130000,54100000,4,2,3,99.0,2018-07-01,476190.48
135507,Fernandinho,Fernando Luiz Rosa,Brazil,35,84,84,0,Manchester City,2013 ~ 2021,active,2013,2021,"CB, CDM",CB,Right,CB,179,67,11000000,110000,17600000,4,3,3,121.0,2013-07-01,130952.38
176266,Lucas Leiva,Lucas Pezzini Leiva,Brazil,33,84,84,0,Lazio,2017 ~ 2022,active,2017,2022,CDM,CDM,Right,CDM,179,78,21000000,83000,25500000,3,3,3,144.0,2017-07-18,250000.0
184432,Azpilicueta,César Azpilicueta Tanco,Spain,30,84,84,0,Chelsea,2012 ~ 2022,active,2012,2022,"RB, LB",RB,Right,RB,178,77,36500000,120000,46600000,3,2,3,109.0,2012-08-24,434523.81
168435,S. Sirigu,Salvatore Sirigu,Italy,33,84,84,0,Torino,2017 ~ 2022,active,2017,2022,GK,GK,Right,GK,192,80,13500000,54000,28900000,2,1,3,32.0,2017-06-27,160714.29
163587,K. Schmeichel,Kasper Schmeichel,Denmark,33,84,84,0,Leicester City,2011 ~ 2023,active,2011,2023,GK,GK,Right,GK,189,89,13500000,90000,32300000,3,1,2,46.0,2011-06-01,160714.29
177413,A. Witsel,Axel Witsel,Belgium,31,84,84,0,Borussia Dortmund,2018 ~ 2022,active,2018,2022,"CDM, CM",CDM,Right,CDM,186,81,29500000,79000,40000000,4,4,3,122.0,2018-08-17,351190.48
178005,Rui Patrício,Rui Pedro dos Santos Patrício,Portugal,32,84,84,0,Wolverhampton Wanderers,2018 ~ 2022,active,2018,2022,GK,GK,Left,GK,190,84,21000000,90000,36100000,2,1,3,48.0,2018-06-18,250000.0
179813,E. Cavani,Edinson Cavani,Uruguay,33,84,84,0,Manchester United,2020 ~ 2021,active,2020,2021,ST,ST,Right,ST,185,77,27000000,175000,37100000,4,3,4,527.0,2020-10-05,321428.57
146536,Jesús Navas,Jesús Navas González,Spain,34,84,84,0,Sevilla FC,2017 ~ 2021,active,2017,2021,"RB, RM",RB,Right,RB,172,60,15500000,43000,23100000,2,4,2,199.0,2017-07-28,184523.81
235212,A. Hakimi,Achraf Hakimi,Morocco,21,83,88,5,Inter,2020 ~ 2025,active,2020,2025,RM,RM,Right,RM,181,73,56000000,90000,62100000,2,3,1,459.0,2020-09-09,674698.8
228618,F. Mendy,Ferland Mendy,France,25,83,88,5,Real Madrid,2019 ~ 2025,active,2019,2025,LB,LB,Left,LB,180,73,49500000,160000,64800000,5,4,1,282.0,2019-07-01,596385.54
231443,O. Dembélé,Ousmane Dembélé,France,23,83,89,6,FC Barcelona,2017 ~ 2022,active,2017,2022,"LW, RW",LW,Left,LM,178,67,57500000,175000,79900000,5,5,3,657.0,2017-08-28,692771.08
203486,T. Hazard,Thorgan Hazard,Belgium,27,83,83,0,Borussia Dortmund,2019 ~ 2024,active,2019,2024,"LM, RM, CF",LM,Right,LM,175,71,38500000,79000,45900000,4,4,2,121.0,2019-07-01,463855.42
230481,Ronaldo Cabrais,Ronaldo Jailson Cabrais Petri,Brazil,28,83,83,0,Grêmio,2019 ~ 2023,active,2019,2023,"CAM, RM",CAM,Right,RM,177,75,36500000,49000,49400000,4,4,1,51.0,2019-01-01,439759.04
229880,A. Wan-Bissaka,Aaron Wan-Bissaka,England,22,83,88,5,Manchester United,2019 ~ 2024,active,2019,2024,"RB, RWB",RB,Right,RB,183,72,52000000,115000,60200000,2,4,1,1900.0,2019-06-29,626506.02
229261,D. Zakaria,Denis Zakaria,Switzerland,23,83,87,4,Borussia Mönchengladbach,2017 ~ 2022,active,2017,2022,"CDM, CB, CM",CDM,Right,CDM,190,80,47500000,45000,54100000,3,3,1,642.0,2017-07-01,572289.16
216594,N. Fekir,Nabil Fekir,France,26,83,84,1,Real Betis,2019 ~ 2023,active,2019,2023,"CAM, RM, ST",CAM,Left,CAM,173,75,43000000,38000,66300000,4,4,3,155.0,2019-07-23,518072.29
224334,M. Acuña,Marcos Acuña,Argentina,28,83,83,0,Sevilla FC,2020 ~ 2024,active,2020,2024,"LB, LM",LB,Left,LB,172,69,33000000,41000,46200000,3,4,2,171.0,2020-09-14,397590.36
225953,S. Bergwijn,Steven Bergwijn,Netherlands,22,83,88,5,Tottenham Hotspur,2020 ~ 2025,active,2020,2025,"LM, LW, RM",LM,Right,CAM,178,78,56000000,105000,68100000,2,4,2,323.0,2020-01-29,674698.8
225100,J. Gomez,Joe Gomez,England,23,83,88,5,Liverpool,2015 ~ 2024,active,2015,2024,CB,CB,Right,CB,188,77,49500000,95000,59700000,3,3,2,288.0,2015-06-20,596385.54
222665,M. Ødegaard,Martin Ødegaard,Norway,21,83,89,6,Real Madrid,2015 ~ 2023,active,2015,2023,"CAM, CM",CAM,Left,CAM,178,68,58500000,135000,81000000,2,5,3,497.0,2015-04-29,704819.28
221363,D. van de Beek,Donny van de Beek,Netherlands,23,83,87,4,Manchester United,2020 ~ 2025,active,2020,2025,"CM, CAM",CM,Right,CM,184,74,52000000,125000,65200000,3,3,3,509.0,2020-09-02,626506.02
221087,Pau López,Pau López Sabata,Spain,25,83,88,5,Roma,2019 ~ 2024,active,2019,2024,GK,GK,Left,GK,189,77,42500000,25000,55500000,3,1,1,79.0,2019-07-10,512048.19
220407,M. Dúbravka,Martin Dúbravka,Slovakia,31,83,83,0,Newcastle United,2018 ~ 2025,active,2018,2025,GK,GK,Right,GK,190,80,19000000,47000,31400000,2,1,1,49.0,2018-06-09,228915.66
219693,Diego Carlos,Diego Carlos Santos Silva,Brazil,27,83,85,2,Sevilla FC,2019 ~ 2024,active,2019,2024,CB,CB,Right,CB,185,86,38500000,39000,58700000,4,3,2,270.0,2019-07-01,463855.42
239053,F. Valverde,Federico Valverde,Uruguay,21,83,90,7,Real Madrid,2016 ~ 2025,active,2016,2025,CM,CM,Right,CM,182,78,73500000,135000,81000000,3,3,1,511.0,2016-07-22,885542.17
208093,Gerard Moreno,Gerard Moreno Balagueró,Spain,28,83,83,0,Villarreal CF,2018 ~ 2023,active,2018,2023,"ST, RM, CF",ST,Left,ST,180,77,37000000,56000,56700000,4,3,1,80.0,2018-07-02,445783.13
230666,Gabriel Jesus,Gabriel Fernando de Jesus,Brazil,23,83,87,4,Manchester City,2016 ~ 2023,active,2016,2023,ST,ST,Right,ST,175,73,52500000,150000,66400000,3,4,2,247.0,2016-08-03,632530.12
216547,Rafa,Rafael A. Ferreira Silva,Portugal,27,83,83,0,SL Benfica,2016 ~ 2024,active,2016,2024,"LM, RM",LM,Right,LM,172,66,38500000,23000,54000000,3,4,2,128.0,2016-08-31,463855.42
200949,Lucas Moura,Lucas Rodrigues M. Silva,Brazil,27,83,83,0,Tottenham Hotspur,2018 ~ 2024,active,2018,2024,"RM, CF",RM,Right,RM,174,70,38500000,120000,51300000,4,4,3,115.0,2018-01-31,463855.42
212151,T. Strakosha,Thomas Strakosha,Albania,25,83,88,5,Lazio,2012 ~ 2022,active,2012,2022,GK,GK,Right,GK,193,78,42500000,58000,45300000,2,1,1,156.0,2012-08-09,512048.19
208574,F. Kostić,Filip Kostić,Serbia,27,83,83,0,Eintracht Frankfurt,2019 ~ 2023,active,2019,2023,"LM, LWB",LM,Left,LM,184,82,38500000,45000,45900000,2,3,2,87.0,2019-05-17,463855.42
211688,Gayà,José Luís Gayà Peña,Spain,25,83,88,5,Valencia CF,2012 ~ 2023,active,2012,2023,LB,LB,Left,LWB,172,66,49500000,46000,66300000,3,4,2,196.0,2012-09-13,596385.54
211117,D. Alli,Dele Alli,England,24,83,87,4,Tottenham Hotspur,2015 ~ 2024,active,2015,2024,"CAM, CM",CAM,Right,CAM,188,80,52000000,105000,67200000,3,4,3,204.0,2015-02-02,626506.02
210514,João Cancelo,João Pedro Cavaco Cancelo,Portugal,26,83,86,3,Manchester City,2019 ~ 2025,active,2019,2025,RB,RB,Right,RWB,182,74,43500000,140000,53900000,3,4,2,143.0,2019-08-07,524096.39
210413,A. Romagnoli,Alessio Romagnoli,Italy,25,83,87,4,Milan,2015 ~ 2022,active,2015,2022,CB,CB,Left,CB,188,78,45500000,51000,53300000,3,2,2,337.0,2015-08-11,548192.77
205069,Juan Bernat,Juan Bernat Velasco,Spain,27,83,84,1,Paris Saint-Germain,2018 ~ 2021,active,2018,2021,"LB, LM",LB,Left,LB,170,67,38000000,95000,49100000,3,4,2,140.0,2018-08-31,457831.33
205678,E. Višća,Edin Višća,Bosnia Herzegovina,30,83,83,0,Medipol Başakşehir FK,2011 ~ 2021,active,2011,2021,RM,RM,Right,RM,172,63,35000000,59000,46600000,4,4,2,87.0,2011-08-16,421686.75
205600,S. Umtiti,Samuel Umtiti,France,26,83,86,3,FC Barcelona,2016 ~ 2023,active,2016,2023,CB,CB,Left,CB,182,75,42000000,170000,60600000,3,2,3,207.0,2016-07-12,506024.1
205498,Jorginho,Luiz Frello Filho Jorge,Italy,28,83,83,0,Chelsea,2018 ~ 2023,active,2018,2023,"CM, CDM",CM,Right,CM,180,68,36500000,125000,48500000,3,3,2,112.0,2018-07-16,439759.04
205070,Portu,Cristian Portugues Manzanera,Spain,28,83,83,0,Real Sociedad,2019 ~ 2024,active,2019,2024,"RW, RM, CF",RW,Right,RW,167,66,36500000,50000,54600000,4,3,1,152.0,2019-07-07,439759.04
204923,M. Sabitzer,Marcel Sabitzer,Austria,26,83,85,2,RB Leipzig,2014 ~ 2022,active,2014,2022,"CM, CAM",CM,Right,CAM,178,76,44500000,74000,55000000,4,3,3,220.0,2014-07-01,536144.58
215333,D. Zapata,Duván Zapata,Colombia,29,83,83,0,Atalanta,2020 ~ 2023,active,2020,2023,ST,ST,Right,ST,189,88,36500000,87000,44200000,4,3,2,122.0,2020-01-17,439759.04
207410,M. Kovačić,Mateo Kovačić,Croatia,26,83,86,3,Chelsea,2019 ~ 2024,active,2019,2024,"CM, CDM",CM,Right,CM,176,80,47000000,120000,62200000,4,4,3,134.0,2019-07-01,566265.06
227928,Nélson Semedo,Nélson Cabral Semedo,Portugal,26,83,86,3,Wolverhampton Wanderers,2020 ~ 2023,active,2020,2023,RB,RB,Right,RWB,177,69,43500000,100000,55300000,3,4,2,225.0,2020-09-23,524096.39
184134,Fernando,Fernando Reges,Brazil,32,83,83,0,Sevilla FC,2019 ~ 2022,active,2019,2022,"CDM, CM",CDM,Right,CDM,183,76,24000000,39000,35700000,3,3,2,96.0,2019-07-12,289156.63
199434,D. Tadić,Dušan Tadić,Serbia,31,83,83,0,Ajax,2018 ~ 2023,active,2018,2023,"CF, LW, CAM",CF,Left,CF,181,76,30500000,30000,32900000,3,4,3,94.0,2018-07-03,367469.88
170890,B. Matuidi,Blaise Matuidi,France,33,83,83,0,Inter Miami,2020 ~ 2021,active,2020,2021,"CDM, CM",CDM,Left,CDM,180,75,18000000,14000,18800000,2,2,3,74.0,2020-08-13,216867.47
186345,K. Trippier,Kieran Trippier,England,29,83,83,0,Atlético Madrid,2019 ~ 2022,active,2019,2022,RB,RB,Right,RB,173,69,32000000,71000,44100000,4,3,2,135.0,2019-07-17,385542.17
199564,Sergi Roberto,Sergio Roberto Carnicer,Spain,28,83,83,0,FC Barcelona,2013 ~ 2022,active,2013,2022,"RB, CM",RB,Right,RB,178,68,33000000,175000,45100000,3,4,3,142.0,2013-07-01,397590.36
199482,A. Lopes,Anthony Lopes,Portugal,29,83,84,1,Olympique Lyonnais,2011 ~ 2023,active,2011,2023,GK,GK,Left,GK,184,81,28000000,69000,41500000,2,1,2,45.0,2011-07-01,337349.4
199042,C. Aránguiz,Charles Aránguiz,Chile,31,83,83,0,Bayer 04 Leverkusen,2015 ~ 2023,active,2015,2023,"CDM, CM",CDM,Right,CDM,171,70,25500000,79000,33200000,4,3,2,50.0,2015-08-13,307228.92
197061,J. Matip,Joel Matip,Cameroon,28,83,84,1,Liverpool,2016 ~ 2024,active,2016,2024,CB,CB,Right,CB,194,90,34500000,115000,49100000,2,2,2,77.0,2016-07-01,415662.65
193314,Aitor,Aitor Fernández,Spain,29,83,83,0,Levante UD,2018 ~ 2023,active,2018,2023,GK,GK,Right,GK,182,78,25000000,31000,38900000,2,1,1,40.0,2018-07-23,301204.82
193301,A. Lacazette,Alexandre Lacazette,France,29,83,83,0,Arsenal,2017 ~ 2022,active,2017,2022,ST,ST,Right,ST,176,77,36500000,125000,49400000,4,4,3,107.0,2017-07-05,439759.04
198717,W. Zaha,Wilfried Zaha,Ivory Coast,27,83,83,0,Crystal Palace,2015 ~ 2023,active,2015,2023,"LM, CF",LM,Right,LM,180,66,38500000,82000,51300000,3,5,2,193.0,2015-02-02,463855.42
192774,K. Manolas,Kostas Manolas,Greece,29,83,84,1,Napoli,2019 ~ 2024,active,2019,2024,CB,CB,Right,CB,189,83,33500000,84000,43500000,2,2,3,179.0,2019-07-02,403614.46
190941,L. Hrádecký,Lukáš Hrádecký,Finland,30,83,83,0,Bayer 04 Leverkusen,2018 ~ 2023,active,2018,2023,GK,GK,Right,GK,192,82,24000000,64000,29800000,3,1,2,34.0,2018-07-01,289156.63
189575,Muniain,Iker Muniain Goñi,Spain,27,83,83,0,Athletic Club de Bilbao,2009 ~ 2024,active,2009,2024,"LW, CAM, RW",LW,Right,LW,170,66,38500000,41000,56700000,3,4,2,64.0,2009-08-01,463855.42
189242,Coutinho,Philippe Coutinho Correia,Brazil,28,83,83,0,FC Barcelona,2018 ~ 2023,active,2018,2023,"CAM, LW, CM",CAM,Right,CAM,172,68,36500000,190000,53300000,4,5,4,453.0,2018-01-06,439759.04
188152,Oscar,Oscar dos Santos Emboaba,Brazil,28,83,83,0,Shanghai SIPG FC,2017 ~ 2024,active,2017,2024,"CAM, CM, LW",CAM,Right,CAM,179,66,36500000,25000,41600000,3,4,3,112.0,2017-01-01,439759.04
192984,K. Casteels,Koen Casteels,Belgium,28,83,85,2,VfL Wolfsburg,2015 ~ 2024,active,2015,2024,GK,GK,Left,GK,197,86,31000000,53000,39900000,2,1,2,57.0,2015-01-21,373493.98
199845,F. Acerbi,Francesco Acerbi,Italy,32,83,83,0,Lazio,2018 ~ 2023,active,2018,2023,CB,CB,Left,CB,192,88,23500000,75000,28100000,3,3,2,81.0,2018-07-11,283132.53
186942,I. Gündoğan,İlkay Gündoğan,Germany,29,83,83,0,Manchester City,2016 ~ 2023,active,2016,2023,"CM, CDM",CM,Right,CM,180,80,35500000,160000,46300000,4,4,3,70.0,2016-07-01,427710.84
188943,K. Trapp,Kevin Trapp,Germany,29,83,83,0,Eintracht Frankfurt,2019 ~ 2024,active,2019,2024,GK,GK,Right,GK,189,88,25000000,35000,31500000,4,1,2,28.0,2019-08-07,301204.82
187961,Paulinho,José Paulo Bezerra M. Júnior,Brazil,31,83,83,0,Guangzhou Evergrande Taobao FC,2019 ~ 2023,active,2019,2023,"CM, CAM, CDM",CM,Right,CM,183,80,30000000,39000,35200000,4,4,3,124.0,2019-01-15,361445.78
183512,Yuri Berchiche,Yuri Berchiche Izeta,Spain,30,83,83,0,Athletic Club de Bilbao,2018 ~ 2022,active,2018,2022,LB,LB,Left,LB,181,80,31500000,35000,43100000,3,3,2,79.0,2018-07-02,379518.07
199914,Allan,Allan Marques Loureiro,Brazil,29,83,83,0,Everton,2020 ~ 2023,active,2020,2023,"CM, CDM",CM,Right,CDM,175,74,35500000,115000,47500000,3,4,2,193.0,2020-09-05,427710.84
181872,A. Vidal,Arturo Vidal,Chile,33,83,83,0,Inter,2020 ~ 2022,active,2020,2022,"CM, CDM, CAM",CM,Right,CM,180,75,22500000,125000,25500000,4,3,4,128.0,2020-09-22,271084.34
180930,E. Džeko,Edin Džeko,Bosnia Herzegovina,34,83,83,0,Roma,2015 ~ 2022,active,2015,2022,ST,ST,Right,ST,193,80,17500000,39000,28400000,5,2,3,78.0,2015-07-01,210843.37
178518,R. Nainggolan,Radja Nainggolan,Belgium,32,83,83,0,Inter,2018 ~ 2022,active,2018,2022,"CAM, CM, CF",CAM,Right,CDM,176,65,29000000,125000,34000000,3,3,3,137.0,2018-07-01,349397.59
176676,Marcelo,Marcelo Vieira da Silva,Brazil,32,83,83,0,Real Madrid,2007 ~ 2022,active,2007,2022,LB,LB,Left,LB,174,75,25000000,170000,32800000,4,5,4,133.0,2007-01-01,301204.82
173731,G. Bale,Gareth Bale,Wales,30,83,83,0,Tottenham Hotspur,"Jun 30, 2021 On Loan",loan,2021,2021,RW,RW,Left,RW,185,82,35000000,200000,0,3,4,4,282.0,2013-09-01,421686.75
178562,E. Banega,Éver Banega,Argentina,32,83,83,0,Al Shabab,2020 ~ 2023,active,2020,2023,"CM, CDM",CM,Right,CM,174,71,28500000,55000,33200000,4,4,3,61.0,2020-08-22,343373.49
172871,J. Vertonghen,Jan Vertonghen,Belgium,33,83,83,0,SL Benfica,2020 ~ 2023,active,2020,2023,"CB, LB",CB,Left,CB,189,86,17500000,21000,24000000,3,3,3,71.0,2020-08-14,210843.37
163705,S. Mandanda,Steve Mandanda,France,35,83,83,0,Olympique de Marseille,2017 ~ 2024,active,2017,2024,GK,GK,Right,GK,185,82,4000000,28000,13300000,3,1,3,43.0,2017-07-11,48192.77
41236,Z. Ibrahimović,Zlatan Ibrahimović,Sweden,38,83,83,0,Milan,2020 ~ 2021,active,2020,2021,ST,ST,Right,ST,195,95,12500000,49000,16200000,4,5,5,425.0,2020-01-02,150602.41
169416,C. Vela,Carlos Vela,Mexico,31,83,83,0,Los Angeles FC,2018 ~ 2022,active,2018,2022,"RW, LW, CAM",RW,Left,RW,177,77,30000000,17000,33800000,2,4,3,96.0,2018-01-01,361445.78
162347,João Moutinho,João Filipe Moutinho,Portugal,33,83,83,0,Wolverhampton Wanderers,2018 ~ 2022,active,2018,2022,CM,CM,Right,CM,170,61,22500000,110000,28500000,4,3,3,65.0,2018-07-24,271084.34
167664,G. Higuaín,Gonzalo Higuaín,Argentina,32,83,83,0,Inter Miami,2020 ~ 2021,active,2020,2021,ST,ST,Right,ST,186,89,29500000,17000,30800000,4,3,4,87.0,2020-09-18,355421.69
169195,Renato Augusto,Renato Augusto,Brazil,32,83,83,0,Beijing Sinobo Guoan FC,2016 ~ 2021,active,2016,2021,"CM, CAM, LM",CM,Right,CM,186,86,28500000,33000,31200000,4,4,2,65.0,2016-01-08,343373.49
220814,L. Hernández,Lucas Hernández,France,24,82,87,5,FC Bayern München,2019 ~ 2024,active,2019,2024,"CB, LB",CB,Left,CB,182,76,41500000,70000,45700000,3,2,3,313.0,2019-07-01,506097.56
217940,D. Djené,Dakonam Djené,Togo,28,82,83,1,Getafe CF,2017 ~ 2023,active,2017,2023,CB,CB,Right,CB,178,72,29000000,39000,46800000,4,2,1,88.0,2017-07-24,353658.54
204970,F. Thauvin,Florian Thauvin,France,27,82,82,0,Olympique de Marseille,2017 ~ 2021,active,2017,2021,"RW, RM",RW,Left,RW,179,70,32500000,59000,43700000,3,4,2,145.0,2017-07-01,396341.46
236583,J. Pavlenka,Jiří Pavlenka,Czech Republic,28,82,83,1,SV Werder Bremen,2017 ~ 2022,active,2017,2022,GK,GK,Right,GK,196,81,24000000,32000,34700000,3,1,1,42.0,2017-07-01,292682.93
230375,Josué Chiamulera,Josué Durval Chiamulera Vaz,Brazil,28,82,82,0,Grêmio,2019 ~ 2023,active,2019,2023,CB,CB,Right,CB,185,80,26500000,41000,37100000,3,2,1,36.0,2019-01-01,323170.73
226226,G. Lo Celso,Giovani Lo Celso,Argentina,24,82,87,5,Tottenham Hotspur,2020 ~ 2025,active,2020,2025,"CM, CAM",CM,Left,CAM,177,68,46000000,95000,57300000,3,4,1,199.0,2020-07-27,560975.61
226161,Marcos Llorente,Marcos Llorente Moreno,Spain,25,82,85,3,Atlético Madrid,2019 ~ 2024,active,2019,2024,"CM, RM, ST",CM,Right,CM,184,74,40000000,65000,58400000,3,3,1,256.0,2019-07-01,487804.88
226110,N. Pépé,Nicolas Pépé,Ivory Coast,25,82,85,3,Arsenal,2019 ~ 2024,active,2019,2024,"RM, RW",RM,Left,LM,183,73,40500000,100000,55300000,2,4,1,233.0,2019-08-01,493902.44
225375,K. Laimer,Konrad Laimer,Austria,23,82,86,4,RB Leipzig,2017 ~ 2023,active,2017,2023,"CDM, CM, RB",CDM,Right,CDM,180,72,40000000,53000,46200000,3,3,1,376.0,2017-07-01,487804.88
224293,Rúben Neves,Rúben Diogo da Silva Neves,Portugal,23,82,87,5,Wolverhampton Wanderers,2017 ~ 2023,active,2017,2023,CM,CM,Right,CM,180,80,46000000,89000,57300000,4,3,2,205.0,2017-07-08,560975.61
223952,David Soria,David Soria Solís,Spain,27,82,84,2,Getafe CF,2018 ~ 2022,active,2018,2022,GK,GK,Right,GK,192,85,28000000,30000,40200000,3,1,1,49.0,2018-07-16,341463.41
223697,R. Gosens,Robin Gosens,Germany,25,82,82,0,Atalanta,2017 ~ 2022,active,2017,2022,LM,LM,Left,LM,183,76,34000000,68000,40800000,3,3,1,210.0,2017-07-01,414634.15
220834,Marco Asensio,Marco Asensio Willemsen,Spain,24,82,86,4,Real Madrid,2015 ~ 2023,active,2015,2023,"LW, RW",LW,Left,CAM,182,76,43500000,160000,61600000,3,4,3,225.0,2015-07-01,530487.8
208418,Y. Carrasco,Yannick Carrasco,Belgium,26,82,82,0,Atlético Madrid,2020 ~ 2024,active,2020,2024,LM,LM,Right,LM,185,73,33500000,68000,49200000,4,4,3,132.0,2020-09-08,408536.59
245279,Reguilón,Sergio Reguilón Rodríguez,Spain,23,82,89,7,Tottenham Hotspur,2020 ~ 2025,active,2020,2025,"LB, LM",LB,Left,LB,178,68,58000000,85000,57800000,3,3,1,444.0,2020-09-19,707317.07
216354,A. Kramarić,Andrej Kramarić,Croatia,29,82,82,0,TSG 1899 Hoffenheim,2015 ~ 2022,active,2015,2022,"ST, CAM",ST,Right,ST,177,73,30500000,56000,37400000,4,4,2,84.0,2015-01-16,371951.22
208808,Q. Promes,Quincy Promes,Netherlands,28,82,82,0,Ajax,2019 ~ 2024,active,2019,2024,"CAM, LW, ST",CAM,Right,CAM,174,72,30500000,26000,31500000,4,5,3,159.0,2019-07-01,371951.22
215698,M. Maignan,Mike Maignan,France,24,82,86,4,LOSC Lille,2015 ~ 2022,active,2015,2022,GK,GK,Right,GK,191,91,34500000,31000,42500000,3,1,1,100.0,2015-08-18,420731.71
205632,L. Ocampos,Lucas Ocampos,Argentina,25,82,83,1,Sevilla FC,2019 ~ 2024,active,2019,2024,"RW, LW",RW,Right,ST,188,84,36500000,40000,57600000,3,4,2,212.0,2019-07-03,445121.95
206585,Kepa,Kepa Arrizabalaga,Spain,25,82,86,4,Chelsea,2018 ~ 2024,active,2018,2024,GK,GK,Right,GK,186,88,33500000,76000,41500000,4,1,2,263.0,2018-08-08,408536.59
208333,E. Can,Emre Can,Germany,26,82,84,2,Borussia Dortmund,2020 ~ 2024,active,2020,2024,"CM, CDM",CM,Right,CB,186,86,37500000,72000,47000000,4,3,2,248.0,2020-02-18,457317.07
207862,M. Ginter,Matthias Ginter,Germany,26,82,83,1,Borussia Mönchengladbach,2017 ~ 2022,active,2017,2022,CB,CB,Right,CB,191,86,31500000,48000,40800000,3,2,3,98.0,2017-07-04,384146.34
209960,Pacheco,Fernando Pacheco Flores,Spain,28,82,84,2,Deportivo Alavés,2015 ~ 2023,active,2015,2023,GK,GK,Left,GK,186,81,26000000,28000,42400000,2,1,1,29.0,2015-08-07,317073.17
210665,M. Halstenberg,Marcel Halstenberg,Germany,28,82,82,0,RB Leipzig,2015 ~ 2022,active,2015,2022,"LB, CB, LWB",LB,Left,LB,188,87,27500000,65000,32300000,3,3,2,160.0,2015-08-31,335365.85
212523,Anderson Talisca,Anderson Souza Conceição,Brazil,26,82,85,3,Guangzhou Evergrande Taobao FC,2019 ~ 2022,active,2019,2022,"CAM, RW",CAM,Left,CAM,190,80,40000000,36000,46100000,4,4,2,159.0,2019-01-01,487804.88
214997,A. Correa,Ángel Correa,Argentina,25,82,85,3,Atlético Madrid,2014 ~ 2024,active,2014,2024,"RM, ST",RM,Right,CAM,171,70,40500000,65000,59500000,4,4,1,145.0,2014-12-13,493902.44
215316,G. Rulli,Gerónimo Rulli,Argentina,28,82,84,2,Villarreal CF,2020 ~ 2024,active,2020,2024,GK,GK,Right,GK,189,84,26000000,35000,42400000,3,1,3,39.0,2020-09-04,317073.17
226271,Fabián,Fabián Ruiz Peña,Spain,24,82,88,6,Napoli,2018 ~ 2023,active,2018,2023,CM,CM,Left,CM,189,70,48000000,70000,57000000,4,4,1,257.0,2018-07-05,585365.85
204120,T. Vaclík,Tomáš Vaclík,Czech Republic,31,82,82,0,Sevilla FC,2018 ~ 2021,active,2018,2021,GK,GK,Right,GK,188,85,16000000,29000,29400000,3,1,1,75.0,2018-07-04,195121.95
230168,Raphaelito Anjos,Raphael William Anjos Rochedo,Brazil,32,82,82,0,Grêmio,2019 ~ 2023,active,2019,2023,GK,GK,Right,GK,190,85,15000000,32000,25700000,2,1,1,6.0,2019-01-01,182926.83
203263,H. Maguire,Harry Maguire,England,27,82,85,3,Manchester United,2019 ~ 2024,active,2019,2024,CB,CB,Right,CB,194,100,34500000,120000,47400000,3,2,2,310.0,2019-08-05,420731.71
190815,D. Blind,Daley Blind,Netherlands,30,82,82,0,Ajax,2018 ~ 2022,active,2018,2022,"CB, CDM, LB",CB,Left,CB,180,72,25000000,23000,25200000,3,3,3,65.0,2018-07-17,304878.05
203841,N. Pope,Nick Pope,England,28,82,83,1,Burnley,2016 ~ 2023,active,2016,2023,GK,GK,Right,GK,200,76,24000000,59000,36500000,3,1,1,77.0,2016-07-20,292682.93
